payload,unique_days,unique_DOWs,unique_weeks,last_first_seen,label,group
008fad5be017b98ef8c719ea48797e99baab096b,4,1,4,30,0.0,
008fb56d04ee10806e875fe543e46f6fc2e3f4bc,4,2,4,22,0.0,
0091494a92b26105dc12229f785eb1d2775977c4,11,3,9,66,0.0,
009168bf1612edaba42dc7740e07f81af0b39a8c,7,4,6,65,0.0,
00943052a06a86b8463412ca4a1cb1017000f79a,17,6,8,51,1.0,Systems
0094fd8b0ade55f5e7ffc55d862dddd414fdfa2e,2,1,2,22,0.0,
0095eb5749397097954ac3f2fe93762383226b84,3,2,3,33,0.0,
009f3ef1781a505e8bca51129b532cc43007df97,1,1,1,1,0.0,
009f5e71b490d6a7a0b67ee10943ec79be8bec6d,12,2,7,51,0.0,
00a06d4fd33e344b7927c82302e544731563eebf,17,5,7,54,0.0,
00a1bcdb9230eba8af499dc29373c640c0f70a3d,1,1,1,1,0.0,
00a35666a59e2cb54d00cfcfce45586a423ea1b3,20,3,9,53,1.0,CLASS
00a438094c1ec1604831ebe43d76a9b2617e5119,10,3,8,55,0.0,
00a4465bd177b894280fe80b47aa41f12b7976bd,11,2,6,43,0.0,
00a71f7d8001079c4e760cdc62404e5ead444aaf,3,2,3,58,0.0,
00aa35e951f00e04400436480432a9e3e59c3ee5,1,1,1,1,0.0,
00ac35dd12d7c59c2589a1c535b2a611223bc5f7,1,1,1,1,0.0,
00ad0e5af3eccf98e34ea9df86712d152f3ca89f,1,1,1,1,0.0,
00ae0852178520ed6abfb20c6b72dc38111e20f5,2,1,2,15,0.0,
00af68e246954659878a6c5edb78a540cb85f567,2,2,2,7,0.0,
00b167ae633b240b0abc103eb2b0854e8a75b2b8,3,3,3,34,0.0,
00b19c1ae803fafb518ecaec110663e4e8e8df47,19,4,10,61,1.0,CLASS
00b2acce15f53627d252ad2d0888fb774491e97a,6,2,6,52,0.0,
00b2cb5c74a359ee2168cc18345a5efb56d67122,12,3,8,51,0.0,
00b7fe2a0247154da560dac15b956421696249db,3,1,3,15,0.0,
00b873da7c8f2d20a66d65d9f46ac95f56b89fbb,16,3,7,42,1.0,CLASS
00baeb3ed198bc07af39eabd60dfdbd13159269e,1,1,1,1,0.0,
00bebe8fa027acbefb4a53bd6603d755c5eb08f6,1,1,1,1,0.0,
00bf1e9745d2c7324fd54dbe3c1ebd853dcaaf87,3,3,2,6,0.0,
00c196e449ccc36d1af838cd8b1274116e18447e,1,1,1,1,0.0,
00c542f31d1fb400c4fef970a7b1450790b314fb,4,1,4,22,0.0,
00c731272f2638d15d7b968b868e40ab11cb7dad,4,1,4,29,0.0,
00c73e4c82fbb5fec598ebd6306615583e65551c,2,2,1,2,0.0,
00c77c4ae0c460cf88568bd76c7fed523b4815be,5,3,4,15,0.0,
00c9b17985701d1930d8658066c6d561353bb2bf,2,2,1,2,0.0,
00c9de277854cd63521c0e2bc8b728a1e2476343,16,3,10,65,0.0,
00caf981da76d96151c8fc8e170240f066f28ab5,23,3,10,63,1.0,CLASS
00cbece7f1b0b65326b76fd8697fa9c536f1e845,24,3,11,61,0.0,
00d05827621c41dfba35d80c225a813f3c802151,6,1,6,51,0.0,
00d1fdc5a7ef805c0bef4f741b11081c08dfa891,6,1,6,43,0.0,
00d276813c72ad7cb11673b0c3056247e74e682a,1,1,1,1,0.0,
00d29896f180eccd61f7425b71cc7babe9e9f3be,1,1,1,1,0.0,
00d6f30093d960e66a65ec79fcc773d90f9aaced,14,5,6,52,0.0,
00d7c6ef74c78d510c0390d89d472abfce4ffcec,1,1,1,1,0.0,
00d7dcae9b9156ae50f1b1715e65502832f1c4dc,3,1,3,23,0.0,
00da442b92723f81ee587dd26a2cf278f4b1e7c4,5,2,4,37,0.0,
00db6afc2d847e69cc8edbad85ecb250e1785cc2,1,1,1,1,0.0,
00dc69e50ba13f44c2ca8ed8bb306d9065c4939c,5,3,3,19,0.0,
00ddc2296c6a200aec414be3cb97f2b69748cedc,5,1,5,51,0.0,
00de8a253d90bc6f5daec19cb856fc304f664b3d,2,1,2,36,0.0,
00dff55d8e46efa75c7d13a7bb23cbb5adff72c4,5,3,3,11,0.0,
00e0abbfa56457cab46d0eee985dfa14c2ddbf40,14,2,8,60,0.0,
00e152d4f6593d3756d8d4ec172c2aad401a6076,9,2,8,51,0.0,
00e3af4154b70accb23070d410c88569d74b27c2,21,5,9,65,0.0,
00e59d709b48de2f89fdee29e2989b377d44b84d,7,2,4,45,0.0,
00e8961f89b7d6e7baf55ca3e7f4dd7c90b8014c,1,1,1,1,0.0,
00e9810f49d8fb3c488334e6bd088b4dda73572a,1,1,1,1,0.0,
00ec2f5a2bbf6b7a87a8959abeb5ae8a9d790f78,24,4,10,61,1.0,CLASS
00ed1148bfd37660465fc7a1c6bf0cce8dd8cb10,12,4,7,49,0.0,
00ed2b1b4dfe5d2465161aff7bf359c59661d6b5,6,2,4,53,0.0,
00ed544de6d57c0225d0e771686d6578e15d1fff,4,3,3,17,0.0,
00edc193e8e776eb5ba7de2f3ceef9685fcc616e,4,3,3,16,0.0,
00f0fccd945cb8a99a4ca823a17ba6f2da9738b1,2,2,1,4,0.0,
00f1b680c83d43bbbfc44b6cdb88bb153d381b0d,12,3,7,43,0.0,
00f245fa27b7b9272beb14ab2ae4d937fc30e507,5,4,4,37,0.0,
00f421a69c1d18d039c915bf9c9c3c5bff05262a,2,2,2,5,0.0,
00f5783a177f1fe4f2c7c7de1a185935ad513dbf,2,2,2,6,0.0,
00f5a8b3aa3939a9f07ba21461c123310ef65404,1,1,1,1,0.0,
00f5ead420a35905f785df6913d638d1c3510763,19,4,9,58,1.0,CLASS
00f83e5d3fb843ced3b3a6972f74164ea87d8fbd,12,3,6,30,0.0,
00f87046a15cf7fc9f7ce26ff71eb0f34a971fb0,2,2,2,27,0.0,
00f9202f5bf26b28cccfabcdff06fa2e98b6346c,7,3,6,43,0.0,
00fb0f154c2e218c58206246c19625e2f4092668,3,2,3,41,0.0,
00fbf34638852e384fde24a556002fd54f8967ac,4,2,3,51,0.0,
00fd24125ca5f3f593be1123008f5cdec026f088,8,3,6,36,0.0,
010041b00396980ad3a1f625aa23d7e2cdceb9ec,1,1,1,1,0.0,
0102534ea5d41eb20ba5dc18159d2bc0d4a8925d,13,3,8,54,0.0,
0103b98c3e56a2a061cf32147d3e1707c1d7b4be,24,4,9,60,1.0,CLASS
01069d216dced45c465f1f7bf97860fab5ca4152,8,2,7,53,0.0,
010f0aad0eb7aefec377da59a98d00b63c0c4b0a,2,1,2,15,0.0,
01107036e75eab5f4d7027d1e52d38e0d3423bc3,17,3,10,65,0.0,
0112ff247e4895c25ec642d2214478c7a6944cc2,3,3,3,38,0.0,
0114edb52726460550cacdf59ad9c5d38d5665e1,4,1,4,43,0.0,
0116b8495be06a2ea72e2b14f38a5a739ea566fc,3,1,3,22,0.0,
011a30ab63caa51a763d4b8d8f3416e43688b7d5,9,3,6,53,0.0,
011ef7c40a114628bb5783aab6f26970507029c4,6,2,3,32,0.0,
0121f9e86f6b745a74931d0e0fdd2b5652ba520e,1,1,1,1,0.0,
0125e2fdf7884cc153d80f83b301995e2a5667b9,4,2,3,13,0.0,
0128375527d959206ff574f13ec5bca4f1936c87,1,1,1,1,0.0,
012899636d107478720b9879cb20c23363987580,3,1,3,43,0.0,
0128c234c6a605b882ab5c65125330b012ec11cf,4,3,4,52,0.0,
0128f2a605c4022f7247180a9571d5ffb04cbf20,1,1,1,1,0.0,
01292aa0e52b60a6de5dc33596dcb34782d8b09c,2,1,2,65,0.0,
01298346d7c354fd861e9502ac4e2d86d2938354,8,2,8,59,0.0,
