payload,unique_days,unique_DOWs,unique_weeks,last_first_seen,label,group
003db18dd60c510f2326aec276f73b386c77f691,1,1,1,1,0.0,
003def127eff517fec42f88cdbc69b8777f65fe6,1,1,1,1,0.0,
003fed4acbf2df0f63804a14fb6e16abbe429d92,3,3,3,53,0.0,
0045454cb4ee41054754d0f682641fd48b7be4b8,1,1,1,1,0.0,
00467353330b8ef0c9c66e8b08ba743710c40ff1,5,2,5,27,0.0,
0047d75927901e8f1a8ab5dc467855144f9eb49d,1,1,1,1,0.0,
004824810568754649106898095ee93241ac4ec5,1,1,1,1,0.0,
004a3455b7d95049f00aaf5038684c8f2d7144f3,5,1,5,64,0.0,
004bfc543860802e73a18caa340750dbba6bc0ee,3,1,3,29,0.0,
004ece6bc56d36087804bb345a5ca2513706d8f4,3,1,3,15,0.0,
004f4d2911b071608d8675578e1c1c9ebe591c45,20,4,11,73,0.0,
00535c033753ccbbdedc2f580cc9a9a9a930aadf,1,1,1,1,0.0,
005588b56c3711c552f617740e31c5311b60b8cf,5,3,4,53,0.0,
005755976e2ebb9387d48c43d6a6287487654160,1,1,1,1,0.0,
0059cd3136d3b0ac10c84f3d8831899ef598f42d,1,1,1,1,0.0,
005d18c3ed8af2c050ff86f4a97aeee4b70d34a4,2,2,1,2,0.0,
005f9bdc709425430a6ea95e0f0c63b0cd6c0610,2,1,2,50,0.0,
006021c6ef936cfd25d40dd40c1e9d20f3272330,1,1,1,1,0.0,
0061e631c5319d4063df54be215600573f89d94f,1,1,1,1,0.0,
006250b004fa8e86bc0436ebd12bb211449c2dc7,1,1,1,1,0.0,
006460f63bfbce06cc54789cf1fc26209fc8c576,7,2,5,50,0.0,
006a362de321c70018c4a80826b1cb3fa0fb1120,1,1,1,1,0.0,
006d5f396d992e1a8b39905467c69caf098ce220,1,1,1,1,0.0,
006f2c36b3e1dcbdc9f2bdbebbc3d632b1a1fd60,16,3,7,64,0.0,
00749a1ea219d5a7b00955105857db64ae7e7d62,6,1,6,50,0.0,
0074eb46e7e28dccd32276408290bc43c7eb6958,1,1,1,1,0.0,
00754dc0a12401ff44099ca420ff7f8443d5b8f0,10,3,6,36,0.0,
0077bf90a1b852c75c5009620cea4e6e4265c2e5,12,5,9,70,0.0,
0077cdc30e944e631a4e9a30a84fc9547eb99c8f,2,1,2,8,0.0,
00781876b2cb701454b798f6e3ca2c5facd14917,7,3,4,36,0.0,
007957a8f436954756ad510a5a6c4d15ddf47359,11,3,7,73,0.0,
0079846a87241b2f01647d4092b5df4f42ed6a70,2,2,2,4,0.0,
007bd039c7ce99b73dbd479270ef1c0edfe1ff4c,19,6,9,73,0.0,
007f59d9b63c8efd4a582b297c27ab5639cea3b6,18,6,10,69,0.0,
00801f6a24db4a9d436ff91e52ebe55964ec4f4b,12,3,8,57,0.0,
0083f2e010dfb5d4a98730be687c40a063c0b6d7,14,3,10,64,0.0,
008ce7ab5f721e952e7a96ab1e35483f273cdee8,6,2,5,37,0.0,
008fad5be017b98ef8c719ea48797e99baab096b,2,2,1,3,0.0,
008ff41af8538835fdd6578cd2260b5430fdf03e,8,3,6,67,0.0,
00943052a06a86b8463412ca4a1cb1017000f79a,46,7,10,64,0.0,
009a8b37311d8e39d3ee62bc2b014c81b9af1b6b,1,1,1,1,0.0,
009b1cdc4c3207bfbbe8aa3c31f661859edefa91,1,1,1,1,0.0,
009e8f70e6ef66fef9adb5ba50fa6f1f65877736,17,4,6,38,0.0,
009ec0d547a3a0aa9ffb1b79e63652d8b625b7ba,1,1,1,1,0.0,
009f1d561e094e741c5dfe5b55f5f7b9df8003b4,3,2,3,66,0.0,
009f5e71b490d6a7a0b67ee10943ec79be8bec6d,1,1,1,1,0.0,
009f9cf7c542f43b1fdbb7c8b9b176dbe58433cd,1,1,1,1,0.0,
00a06d4fd33e344b7927c82302e544731563eebf,24,6,10,68,0.0,
00a3175ee81e3ad8b8e6f9c7f8e0387c669fcf9b,2,1,2,8,0.0,
00a438094c1ec1604831ebe43d76a9b2617e5119,18,3,10,66,0.0,
00a71f7d8001079c4e760cdc62404e5ead444aaf,11,4,8,66,0.0,
00ae0852178520ed6abfb20c6b72dc38111e20f5,1,1,1,1,0.0,
00b03d214a51e9cee230d458f9fb1ab43e3d5230,3,1,3,15,0.0,
00b061a1a846506fdcf7ea72c34620239e66f19d,6,2,4,45,0.0,
00b2cb5c74a359ee2168cc18345a5efb56d67122,1,1,1,1,0.0,
00b531116ef40ac114279c69549a26d438c1f2df,1,1,1,1,0.0,
00b6b892557e933686eeb2b6206be0cc26a0bc85,4,4,2,7,0.0,
00b7fe2a0247154da560dac15b956421696249db,2,1,2,57,0.0,
00b8d7a0b0b84ac5edf0cb35e4be32882cf03eed,1,1,1,1,0.0,
00baeb3ed198bc07af39eabd60dfdbd13159269e,12,4,5,32,0.0,
00beded510cb14c9e75254e626d068035099ea09,13,3,8,65,0.0,
00c542f31d1fb400c4fef970a7b1450790b314fb,4,2,3,15,0.0,
00c64a31ea65e1091ff0e52b9d38dd094b58a03a,22,7,7,51,2.0,
00c731272f2638d15d7b968b868e40ab11cb7dad,1,1,1,1,0.0,
00c80bafbafa204cf1d3188cbaa1c5d093e8ab0a,1,1,1,1,0.0,
00c93805ac7ebffb6893f87429eef71d4350723f,15,2,10,73,0.0,
00c9de277854cd63521c0e2bc8b728a1e2476343,5,2,4,22,0.0,
00caf981da76d96151c8fc8e170240f066f28ab5,2,2,2,18,0.0,
00cb3cf9d032bdb2352c260b07347326f345bcf9,1,1,1,1,0.0,
00d05827621c41dfba35d80c225a813f3c802151,5,2,3,50,0.0,
00d11f9ae3491da1d250b7cb198e13b9285a7d3f,2,2,1,2,0.0,
00d29896f180eccd61f7425b71cc7babe9e9f3be,7,2,7,65,0.0,
00d51136087430a3384beb27541a34a9b1f58af2,6,2,4,31,0.0,
00d6e8b1d23c2e8e70d9a5d23abeae2129bc8f6f,1,1,1,1,0.0,
00d6f30093d960e66a65ec79fcc773d90f9aaced,3,2,2,64,0.0,
00dc69e50ba13f44c2ca8ed8bb306d9065c4939c,19,4,10,68,0.0,
00dcea79311f51c459f885360ec7013c6542549a,1,1,1,1,0.0,
00df2fe6df38f56a278529a093a7ae31b63e4be9,8,3,5,46,0.0,
00df63fa9c87c50daefbd1d0120ea4d7a202023e,1,1,1,1,0.0,
00df65b4f773cbe965e033760d4f88705157d377,16,5,9,67,0.0,
00e0abbfa56457cab46d0eee985dfa14c2ddbf40,12,5,9,69,0.0,
00e152d4f6593d3756d8d4ec172c2aad401a6076,2,1,2,15,0.0,
00e3af4154b70accb23070d410c88569d74b27c2,14,3,9,72,0.0,
00e5589031964e5078232a2c5e5dc2f0ff109891,1,1,1,1,0.0,
00e59d709b48de2f89fdee29e2989b377d44b84d,8,3,5,58,0.0,
00e716c02c9f26f4491986a33ca3502121c1c7c3,2,1,2,8,0.0,
00e9810f49d8fb3c488334e6bd088b4dda73572a,3,2,2,57,0.0,
00ec2f5a2bbf6b7a87a8959abeb5ae8a9d790f78,1,1,1,1,0.0,
00ed1148bfd37660465fc7a1c6bf0cce8dd8cb10,9,2,8,64,0.0,
00ed544de6d57c0225d0e771686d6578e15d1fff,7,1,7,64,0.0,
00edc193e8e776eb5ba7de2f3ceef9685fcc616e,8,3,7,65,0.0,
00f245fa27b7b9272beb14ab2ae4d937fc30e507,5,3,5,64,0.0,
00f3014cb3999e5186262cb6dfed64f0679325f9,3,1,3,43,0.0,
00f3cc7e16e137102f3f86a92b1164d281e3b12d,7,3,5,52,0.0,
00f5a8b3aa3939a9f07ba21461c123310ef65404,2,2,2,9,0.0,
00f9202f5bf26b28cccfabcdff06fa2e98b6346c,16,4,9,73,0.0,
00fbf34638852e384fde24a556002fd54f8967ac,15,5,9,64,0.0,
00fd24125ca5f3f593be1123008f5cdec026f088,1,1,1,1,0.0,
0102534ea5d41eb20ba5dc18159d2bc0d4a8925d,1,1,1,1,0.0,
010296235cd71ac31eff7d7393b8dd9b8b2261c0,1,1,1,1,0.0,
0103b98c3e56a2a061cf32147d3e1707c1d7b4be,4,2,3,17,0.0,
0108a964624cb74187590496dfcac524db468b23,1,1,1,1,0.0,
010b6e136e2332315010c286e1f02625c63e76ea,12,2,9,62,0.0,
010f37ffe687b2d8146dc3201554b134e2bb314f,3,1,3,50,0.0,
01107036e75eab5f4d7027d1e52d38e0d3423bc3,8,2,6,64,0.0,
01111356be59c778ea64392bbfcd62b2c69e33e2,1,1,1,1,0.0,
0112ff247e4895c25ec642d2214478c7a6944cc2,1,1,1,1,0.0,
0116b8495be06a2ea72e2b14f38a5a739ea566fc,1,1,1,1,0.0,
0119a61daba65ac45a5d6e79383f69c4afc57769,1,1,1,1,0.0,
0121f9e86f6b745a74931d0e0fdd2b5652ba520e,1,1,1,1,0.0,
012466827afae6919b80ff4b816866fc50f84332,1,1,1,1,0.0,
0125e2fdf7884cc153d80f83b301995e2a5667b9,4,3,3,40,0.0,
0128c234c6a605b882ab5c65125330b012ec11cf,15,2,9,64,0.0,
01292aa0e52b60a6de5dc33596dcb34782d8b09c,1,1,1,1,0.0,
012b41d85fa43cf8d021685a71f73d560669b989,1,1,1,1,0.0,
013116113c24e3802a3ad483123be17ddf9435bf,1,1,1,1,0.0,
0131e204539bec7be527af9a38d44644b3d70716,1,1,1,1,0.0,
0136a459fd0374b671436027b1f8e61288211f85,14,5,9,65,0.0,
01371aaa25b31cddc60580bd93bf864528d09d1c,5,1,5,57,0.0,
013be65cdec52863a9d7fe2fd02056d065363725,12,2,8,66,0.0,
013bff53cbb4aaba523ac2faa1f55272c518e06a,6,2,5,38,0.0,
013c6fe29ce0fe2aab119e8bda4eb493e87e8cb8,10,5,8,75,0.0,
013e931ecc67fb2cb1df449da6b9bd8fb245591c,2,1,2,36,0.0,
01407ba59943c89bfdcc0eddacb3b866d5c1b6fe,1,1,1,1,0.0,
0143bf00f11431b9ba852896cbbc14902acd59a1,3,3,3,19,0.0,
014780eb74aa1f6be3ac6593566beb2ec876063b,1,1,1,1,0.0,
0147a36e2bdf19dabd266b1d4327cf196ad991e6,18,3,10,66,0.0,
01483c6395755d704f6237a6218518c45c0604ce,1,1,1,1,0.0,
014909b17ba9d9ed0a7cd88ff31ba27a0c596960,5,3,4,45,0.0,
014a0d13cb5fe0384bb9e82242d6237e36f4dd2e,4,3,3,13,0.0,
014b8a174cf47b05551729bfde0b924238665440,1,1,1,1,0.0,
014cc2e1baddbe373c69667a31ce9d54a1dafec8,1,1,1,1,0.0,
014f88083a2713bea2e6d28043f07bf0b74c8644,9,3,7,66,0.0,
015097c2805ec26ad1e06fbf0e40c4334a277765,14,3,9,68,0.0,
015193c45deb077a05e9b41b2d0687d39cc6ad68,1,1,1,1,0.0,
0152c4d336b065800f126b09a1071bd5c9146121,1,1,1,1,0.0,
0156ad72927906a659c6f15e9b437ad935b03ceb,5,2,5,64,0.0,
01586a6d91e64408752fbd381ca878a44507e5d5,1,1,1,1,0.0,
015876223d955eb2d8c704bc40cfce71c3072a23,2,1,2,36,0.0,
01588d3ffbdddb0a795eac1f77c27c0209553ff8,10,2,7,64,0.0,
0159d85b9abbd1a279ab9d2aaccba3be7577b080,1,1,1,1,0.0,
015bb0c2e3fea3a1e084e8f2b60ef2313ae73821,5,2,4,43,0.0,
015f794d4f404318e183e08be5c506f40792ad28,3,1,3,29,0.0,
0161c689459b98e104a6d7b20e9822103ce628d5,3,2,3,53,0.0,
0162d9bd2276fbfbccef2921eecd664bdbfe7f59,6,2,6,64,0.0,
016340e5b36ed19cddfea40207c688c2c4da2b97,17,5,10,71,0.0,
0163aca757a12a148727aa9a3727ebac0e4f77f1,9,3,7,57,0.0,
0168109598254b8d975ef86a6b01f560e90756e7,1,1,1,1,0.0,
0168e1bff4d9163af445f13d0befb142919ff743,2,2,2,10,0.0,
016ca6bb43b775770b53d653ed780c80772e9107,2,2,1,2,0.0,
016e86548b76f031cfc2f60321f99be1e3a4b114,3,1,3,15,0.0,
016f1913b60407c1fab0285166eb8d8fd7f709fa,1,1,1,1,0.0,
01768527712f25832d11c7e137d8e4b8696e5b1a,1,1,1,1,0.0,
0179a47c8fb424d795bb93217321b08e9eca62b2,4,3,3,43,0.0,
017e607c1c24d8be7502c1e1bb107fcea546848d,3,2,2,38,0.0,
017f03124f3aadf25aaddb66d6e5b77f1068e744,3,2,2,10,0.0,
017f03f7e40b1efc7f9f438fd0601f2e4c40e1cd,4,2,4,73,0.0,
017fb4de142582783f03adaf779f7b7c4f4cf674,1,1,1,1,0.0,
017fee8491f58ed5fe2e4305eebe282b33185d4c,1,1,1,1,0.0,
018308f8663bc5578265b54f77109ab7101b85a8,1,1,1,1,0.0,
01847190b8582a771bc632f3c2d9a9bbc0b73897,7,2,6,68,0.0,
01847c0464b6641fd93dfb6cdaeb8de7ac92d2da,17,4,8,50,0.0,
0184dc975260f5470805f972ec7c65817a17e3ea,5,1,5,43,0.0,
018695dc7e410a9373085de76520937c994282e7,7,2,4,31,0.0,
0186a7173e076a41cb273c766e75ab435112d12f,1,1,1,1,0.0,
0189701a6e0fe73f895472c49ccadb7007f2acc9,11,3,6,69,0.0,
0189d1349e701becc2cd3bba6350ee5d408bf19d,2,2,2,21,0.0,
018e905383a1af2f64bda071d0d7ba6adbae6c10,2,1,2,15,0.0,
0190f3b3faaf847b485e7faa5b0169e683a41277,1,1,1,1,0.0,
01925fafb1bdd71f393db344f66baf2ecb23241c,1,1,1,1,0.0,
0192a22e3ae2e9ed6c7fe63bfc696ab2e5ce2b38,1,1,1,1,0.0,
0194f9df29b051721e63337729e53b2e2995cebb,1,1,1,1,0.0,
019814a711ef20ce122ec75de5c1c0e1f9a0f4a0,4,1,4,29,0.0,
0199a03793edd69359b75f0788bfb1c1ac91eed9,1,1,1,1,0.0,
019aa6918eed662a9dad183034081daea4100c23,2,2,2,53,0.0,
01a31cb4e190d33f48fd808d9d8f02d98e1d5af5,2,2,2,52,0.0,
01a798efb60adacc7803eb7c1e0af882b1d0abb6,1,1,1,1,0.0,
01a81b4754ddbcc5b8163d438a9c4a71aa07bb27,2,2,1,3,0.0,
01a84e5a3d2ebbafde9e62ac0f8f809a5cfd1853,1,1,1,1,0.0,
01a8d538f138622b602988aa582c3cb298779a66,1,1,1,1,0.0,
01aed5f2d36d776660f55d14e96883b42d54d3ad,3,2,2,9,0.0,
01aedabcd1aa87ad80395723b0fac31ab0eb5be9,2,1,2,22,0.0,
01af202fc66ecfe9633b30b69d2a8993b8cfdb71,11,2,7,50,0.0,
01af5c37dd352f4874f9c2d1512b5e4bf91fba77,3,2,3,42,0.0,
01af8aca9fa6a448c4ed5b28d8e5d3b0d3ab9807,1,1,1,1,0.0,
01b17ac6aea56ea5ddd27b75ae74cf4cfbd5c023,1,1,1,1,0.0,
01b21eb11dbc29d5a5e27816f810f40faeae4aea,1,1,1,1,0.0,
01b2ae05463950ac4607169164ec6538da4fd02e,6,2,5,26,0.0,
01b336ea7ad43068eeb25afa2debd630e0f277eb,1,1,1,1,0.0,
01b733c5a2d326e45183e5e5ddb148bbd5d10dc3,1,1,1,1,0.0,
01b8eec4deb23a155b3d5bfb12c1320f891addaa,2,2,2,40,0.0,
01b8f4e9324af1429b23049fd6a2ecdbbfe89272,1,1,1,1,0.0,
01bdb04ca7ba37f51500d970bd8c1c63031867f6,1,1,1,1,0.0,
01bdbe79467adee78be850b4bb6ed93fda849c4b,26,4,11,75,0.0,
01c03ce1312b004984870cf2cc8b2df0510ad50f,1,1,1,1,0.0,
01c2d1f9b488417b4a51b69076066bb10ae5ee2e,9,3,8,57,0.0,
01c5783bebad91b4d6ee49d279be9323c2425343,10,5,6,59,0.0,
01c682f7ba8ad3a120b452688e1e08f7d31094e0,9,4,7,67,0.0,
01c7efa0cfa5fbcfc85993fec4aca2ab6e322e6a,1,1,1,1,0.0,
01c96f768d2c7142fa4c979df10d90c819281e10,8,2,7,57,0.0,
01c999a4ceeff6014fa2037c825f9a911018eb44,4,3,2,10,0.0,
01ca47149a937f5a0850ecd4f5fcf77be5dd53e2,53,6,12,80,1.0,MNS
01ccc6a54c75c6a2914d474bf6fd5308978aa9d6,3,1,3,57,0.0,
01cd60a4b0ead74c53fa093b9226d7abe56d6490,2,1,2,8,0.0,
01cdb43fda0cd4be92dd48af6bfe3e176611309e,8,4,5,45,0.0,
01ce425244c1c1b14282173839ee168651cf449b,10,3,5,40,0.0,
01cec9a1c281d4a417c4c2da6d4131f2b424c4bd,2,2,1,3,0.0,
01cfac215a39a986232a786a1c55994d06b02bf5,1,1,1,1,0.0,
01d3c034aa8dbcce75927863d894e39d25db23e6,5,2,4,71,0.0,
01d7fbcf45c959c833f4282ac2395ec3234b2124,1,1,1,1,0.0,
01d8c31c84f9839307fdca3ddc837579a7782bed,2,2,2,6,0.0,
01e0d22f4b820c9f3c723760cbdb97a4df0c57b5,9,2,7,71,0.0,
01e1be8226ee76eac4cecc6a26a339db5f135149,1,1,1,1,0.0,
01e1de0ab6db8e46a90d83b99004c39eea0d188e,2,1,2,8,0.0,
01e3089bf59422ca010417f14f7d5a946b909cd2,7,4,6,41,0.0,
01e4092c83e13c85310ef880e9069bf3c8bde24a,13,3,9,59,0.0,
01e75f8d31f933809289bcb5fadd965322d78ffd,8,3,5,36,0.0,
01e8dfa41168cbdbb870c7803db25b9a18650705,6,1,6,57,0.0,
01ea65159d03058da56deb4aea036b5dff27a414,13,3,9,71,0.0,
01eb2171d1506d94edbd54e3eef09c040f520dbf,3,1,3,22,0.0,
01eedd7c0b7ed9f755271380d037302ffc08cfd0,1,1,1,1,0.0,
01ef4d2c8ebd250b8ce866b767ba506349e53a70,18,3,11,72,0.0,
01f1507000b2d812f77c1974d391abd362277c0c,5,1,5,50,0.0,
01f1a5f4124548ae909f17ce0ad484074f4eb046,3,1,3,29,0.0,
01f2af5bc6d69bc18f6441ffa6643478cdf22629,12,3,9,59,0.0,
01f6e87ca1d59662e4a17844101798166a641f27,2,1,2,15,0.0,
01f73b94d22c86ed33781c6a217be7e53eaf646f,1,1,1,1,0.0,
01fd2f5e3bb1cd20fbbc02705d664798cd13b299,19,3,9,66,0.0,
01fd8fb2e4f9cbb5e82c4da965eef48dc5e36df5,19,3,11,73,0.0,
01fd8fead686afe4be5fedddeb61b074fa945d8a,2,2,2,49,0.0,
01fdbcc1777ade88c0bd5e157af8220aba7c6d9b,1,1,1,1,0.0,
01fdc520156d3de0011be939c9adc5fb3edc1288,18,3,11,71,0.0,
01ffa8a8b26b46f1063acf9f48af8516b854e032,20,3,9,59,0.0,
02015bd2b23ad96cab84090908d2b657c3f737aa,14,3,7,61,0.0,
0203cbb0d30566b32cac0344382ce3e7a2500f96,4,2,4,66,0.0,
0206658c3c40bd595223e8443f51dd53e0bdc973,1,1,1,1,0.0,
02070b40f421bf220b907fee186181fa91e5d117,5,3,5,62,0.0,
0208b538d7b4fcbd8923f6832f9f0090a3e049dc,17,4,10,71,0.0,
020a8f1446d6daf34cb1cbc903bd0bff27589a46,1,1,1,1,0.0,
020aef60ba2345f8c50dbe463823f0908ddeed79,4,3,3,24,0.0,
020e009c7fece57c73dd2b8fd562d86d9f44db97,1,1,1,1,0.0,
020e055257b4880dc1db5a747ebedb5ab3873b9c,17,3,10,64,0.0,
020ef58bc52fd4008accc532e6c4dc1b7bb0c723,7,2,5,41,0.0,
020fa2f279e0367f0df5897bc9c59740b5e6c783,4,1,4,36,0.0,
020fc760cfa55ed6f9107fd27d3a2a97e14747d4,1,1,1,1,0.0,
02102502839938fdf3853f9a456f312c3631c175,36,5,11,73,1.0,ISG
0210d9b0d12671798fbaee93ff9dc6eda73527e8,1,1,1,1,0.0,
021211f55533429967843aee7cb2ffb5c88af8f2,9,4,4,22,0.0,
0213fd522cea0eaa1f7b44a8c2797495cd5dad3e,1,1,1,1,0.0,
021605f5d9104a180454a5049e7a505a8b25b1b5,5,1,5,43,0.0,
02162b29a6762a213cc1c33a7cdb97f471d6c54c,13,2,8,73,0.0,
021641692d66bdba661a5dc1ae86c06c3867ead5,1,1,1,1,0.0,
021982994af5dabeb8b9fb738e304d4e359a6807,1,1,1,1,0.0,
021bc2fcf1e2cb5c529023dea62ef47bc5fe79bb,15,2,11,71,0.0,
021f9ad519f753e9f998d19f82fbd8d3c13ad30f,1,1,1,1,0.0,
0229c3a29ae199953f404ded10b71a600780f35e,18,3,10,66,0.0,
022a16781007dd7a5c5b02250c88778d887a50d4,19,3,9,57,0.0,
022aa2084e42ccb5cc0e5a599c3b2d7cf26d72bb,7,2,4,52,0.0,
022d3cc24acedd01e9c32a3faf873549142a2233,1,1,1,1,0.0,
022da362419b783394fc9b7a1a212a223286f494,4,2,3,50,0.0,
022f711f24d3736f40c52037ded8751982e679a3,4,2,3,24,0.0,
022facdeeb782de048b2684d60f1556f4936c247,1,1,1,1,0.0,
02327ec47860282410c2f7287e6c6c4624e24e4d,16,2,10,66,0.0,
023622fe10249304a10fe4459f6013713d54e1ef,2,2,1,2,0.0,
02377a8d1903b700585080a76b5d6d74f2b544f0,4,1,4,57,0.0,
0238eb76fc664bc8f26b6b77da7beb8a33b5d59b,1,1,1,1,0.0,
023adee3bda5fe14411f1dc46c30c9be4f271323,1,1,1,1,0.0,
02462fe679ed36c1f3ba836e3f9959910826b0cc,5,3,3,15,0.0,
0249feaebe77e9c02d132465a13e90916e82e840,3,1,3,36,0.0,
024a70f7ac6d29eb8a0ed955a70f12719cb94b5e,4,3,4,37,0.0,
024b29e60aa8520f858beacf4397e26f09e00e44,1,1,1,1,0.0,
024d861241c766105d270f61e7c5a80751022cc3,1,1,1,1,0.0,
024fd45b2a904c598264b89e24be8847e3c45f2f,2,1,2,22,0.0,
0251f6c6c79b64222a90253bdb0fc0cd87d71825,4,2,3,29,0.0,
025452f5c78efb08bc760b59535921f41bee127e,1,1,1,1,0.0,
02549101b9236b9a6876ae6f3a92decd2edc8aaf,14,3,9,71,0.0,
0254fc719cfb0fe45f9c842225b74325c5c63927,1,1,1,1,0.0,
0258b19725622043704a278c6c4f36044e203c7d,7,3,5,58,0.0,
025a7ad8e451e63f19a9ae92de60acb5d34510a7,1,1,1,1,0.0,
025ac9d447e4ac4624401355fac34fe49bbf5996,9,2,8,60,0.0,
025b140a4090ca060a74084bb3ef2894eed8ee2f,2,2,2,45,0.0,
025c39ad65962105e62abe840db5cb762874ed2b,5,1,5,50,0.0,
025dd820968c6da0f080ba1fd6755babbc64ea31,2,2,2,42,0.0,
02643b2654beb17e4cf775410b054ff6cc95069b,4,1,4,50,0.0,
026582f91dede4c2c9dca6a9a5d7e984cf50dd7e,1,1,1,1,0.0,
0267ac6fbca961f0683ecc6df964c22d663d9a51,2,1,2,8,0.0,
026aaf708d1ba33da911bf45c18f2dc3f61ced7f,1,1,1,1,0.0,
026cf1e1376bd333291b3a43ad1314c5ece5b4d0,3,3,2,34,0.0,
0272296b9f58ec419a5f5d093e4d9425fde06373,11,2,8,57,0.0,
02726d1d7ffa59d5c9dd9d8e10c94d67210737f3,5,3,3,47,0.0,
02728f73e4e3a342a424a26a5415cd55bdb8b3ee,1,1,1,1,0.0,
027a9fe453eb5b34c3934ee48f62b52fef879b71,12,3,5,32,0.0,
027b9cb7fdab3115f8d1e50b17961a1ee7bcf110,1,1,1,1,0.0,
027c848ddba8df1c6f48425a734d28446f93bce2,3,3,2,32,0.0,
027f7d36ebbccb6270a11a536a560054e6a81db9,3,3,3,30,0.0,
0280394683586b5f4b8b6535b63e28b4e529039b,1,1,1,1,0.0,
028248f19a41e8f29ee4d8205df4577560fb4ceb,1,1,1,1,0.0,
028404f76c1d20d259b1bf6a87ca7e84213ad060,1,1,1,1,0.0,
0284550e77bf49f104bf8cba71ecfb34a7ed23c3,1,1,1,1,0.0,
02867dd3cedc834caa5ac915f2f4b6a872777129,34,5,11,74,0.0,
0288ddf55ca5d57769e04cf3f8b0c1e503683653,1,1,1,1,0.0,
0288e43aa229d06c88d151ee8732a4a31fc4d0fd,1,1,1,1,0.0,
028b4906fa5e3d72e3b14b9a5122086e235ea5fb,1,1,1,1,0.0,
0293d1f25000f33144cb626dfd2dca237f1f4b71,8,3,4,22,0.0,
0293f9644d29b8b0c9524e0b48f44866dfe475cb,3,1,3,64,0.0,
0298708ba9b2ebae2b2b543ba6f342309aa4557a,2,2,2,14,0.0,
02a04e30c34f94657d7b958aac11b48b65d928e8,1,1,1,1,0.0,
02a20f6a506fcfb9be5792c38af36ee1e022eefd,20,5,10,74,0.0,
02a2ba677ab9ed62ab27a5f8571589d1c36a8b35,1,1,1,1,0.0,
02a70ebf8d11f9afa6d9e3f9cd1e6af3f1cc3dc8,1,1,1,1,0.0,
02a786c9711acda3a08b52c120f7595707896da3,3,2,2,59,0.0,
02a7c95b3d11ad72a50584dd2b9912bbf1d55de6,1,1,1,1,0.0,
