payload,unique_days,unique_DOWs,unique_weeks,last_first_seen,label,group
02617b96b5a162f0925a4c4ec94e923c8d0b69ae,11,3,8,58,0.0,
0264730cfb279e6f0b3350961b51ebb25b202f40,1,1,1,1,0.0,
0266ce8ff7fc0e0993c7ee8df0ac423e22c68360,2,1,2,8,0.0,
026be33578d8c6bdb4659c2204085d62882c30f0,1,1,1,1,0.0,
026c8b8e5efc0f21fe6edbc218571a373f664f3f,1,1,1,1,0.0,
026cf1e1376bd333291b3a43ad1314c5ece5b4d0,1,1,1,1,0.0,
026fab6d0fded2089d66873707190d7e779b1c07,1,1,1,1,0.0,
026fde170757f7f19035885cc073a4c41d9a1635,2,1,2,8,0.0,
0270410e801f6fc6b6e2c41fa09fd71f88f2b57a,1,1,1,1,0.0,
02726d1d7ffa59d5c9dd9d8e10c94d67210737f3,3,3,3,48,0.0,
02728f73e4e3a342a424a26a5415cd55bdb8b3ee,5,2,4,56,0.0,
02732fca8b061acf260a8fed354a84db3353e470,1,1,1,1,0.0,
027353a6a5709b93889ae0ee0ba1ef4605367064,4,1,4,39,0.0,
0274bd157a8bc81bc1764df11d66635d918a1464,4,1,4,58,0.0,
027c848ddba8df1c6f48425a734d28446f93bce2,1,1,1,1,0.0,
027cd04cc41fa08f030813a4ea17971a23f2c5df,1,1,1,1,0.0,
027f5f589011178f78fb0b10d14915909178d6ac,3,2,3,24,0.0,
0280d102d5fa677da9efef9219eb164386fa881e,41,7,11,69,1.0,ML
0287ad70bc68bafc17bb2dec960a59d18390b106,1,1,1,1,0.0,
0288ddf55ca5d57769e04cf3f8b0c1e503683653,3,2,3,37,0.0,
028975588741d1af589d61b5e7ed6bf65ba068bf,1,1,1,1,0.0,
028a9b2c6736798bdeefb5ff2153897b9e02e89c,7,2,6,44,0.0,
028b288bd3bf61e83cc89ab024f34bfbc3d6f240,8,3,6,63,0.0,
028b4f3d571b702ada26c9dc5c9f20a6dbed7d96,1,1,1,1,0.0,
028d6d934e6c6c2f6db7b3789e704fdd15956514,2,2,2,19,0.0,
028f019a105e04e9bf70ebd5350d44ce63329205,6,3,5,49,0.0,
029196e2256b9341cb26248af34a92642332847f,12,3,10,61,0.0,
0291d76501c37bed77453893a4e5877b36033e90,1,1,1,1,0.0,
0293f9644d29b8b0c9524e0b48f44866dfe475cb,1,1,1,1,0.0,
0296971aa410532973229d1b38a2fcc91a8d85ec,1,1,1,1,0.0,
02972dc468e39e43d08597e343245a2cffb5cc2e,1,1,1,1,0.0,
029763ed8002b5d7f4021c4eae7c5060793951fc,1,1,1,1,0.0,
0298ca63cd6475ed328d5486a4a6349da91244be,7,4,4,39,0.0,
02997063f017f5c796fc69812783c63129b01981,1,1,1,1,0.0,
029b20bbbe2c176cdd048a0bc4946bd7f8670b82,3,2,2,25,0.0,
029b9bad2008990d7c22dd59d1928b9d3151e9cf,1,1,1,1,0.0,
029c70b2b512d4bf90042fe0ac9089827f73b8fe,1,1,1,1,0.0,
029ea127594b012408465e6779ad1a172d57d0ea,1,1,1,1,0.0,
02a002c2789fcfca336d3e96e737d35335fa60d6,1,1,1,1,0.0,
02a04e30c34f94657d7b958aac11b48b65d928e8,5,3,3,67,0.0,
02a8b6e58daa9ab5ad4b8f20f39a72312742615d,5,3,5,54,0.0,
02aa816d2e8985700c0839ead3de6caecb090100,1,1,1,1,0.0,
02ab4ef309a9348eb690723c2ded515fac494ae6,6,3,6,54,0.0,
02b31dbba85282fc63a5ae36969613ba08efb86b,2,1,2,25,0.0,
02b454bdde01eb3a37d4f8e785301261023204c1,1,1,1,1,0.0,
02b61575cdb2f06ebe5acdfe7001b8047bfc5747,8,2,6,55,0.0,
02b9beaf8d1bee01f93452af95c7cd237ebfe004,9,3,8,51,0.0,
02baacf34abacc96821f27153e1337d5f4d8a584,1,1,1,1,0.0,
02bb78eb3848b69e2d7aabbc44ecb8d10420b841,1,1,1,1,0.0,
02bd8df96a57f0e521219e619769262016af162a,2,2,2,7,0.0,
02c2b5783716b612434d1b5d14761ba9ab06c85f,4,1,4,22,0.0,
02c40998e5666fa3acc896d6b5427bb6937e163c,11,3,7,57,0.0,
02c50b0d3e2c93ae28532b6ea4b8a90cc5b448c3,4,1,4,46,0.0,
02c5f7f00b89529ace6e6d86e9cb146a6af0c78e,2,2,2,10,0.0,
02c67a54f0dc7119fedd65462c9ff2398c1df3e0,19,4,10,59,0.0,
02c8879e1f9b027ebf82e00f4851ef41e090c17d,2,1,2,25,0.0,
02d235d5df89e5ee1311001bbe0dc16d7988d904,1,1,1,1,0.0,
02d40166b4ab708830a2ff54318a930a09008c01,2,2,1,3,0.0,
02d4d1c1098b2f5904931c13288722d269fec10d,7,1,7,56,0.0,
02d5995630f437449b33a74245872a1079f9cfaf,1,1,1,1,0.0,
02d6b50d3e4703690f4c64ccd000bf114da2ae19,1,1,1,1,0.0,
02d7bd59bdab85ecf487dde1ff55915d175028bb,16,5,8,59,0.0,
02da98264ff020f6a372763dbd4c19c23b944c87,1,1,1,1,0.0,
02dce61a1fe27a09b62480517c5d033e35bfb1a2,2,1,2,46,0.0,
02dd080f84fd9d6582ae5e3fb02dad369d2485c0,2,2,2,37,0.0,
02ddb56fbafde4a2b7672e8d47212fb1dff9fbad,2,2,2,44,0.0,
02defb6a466ab37e80590775f264dd26f7fa1541,12,4,9,62,0.0,
02df07bd9ecef110e252effbaa29fc532827417f,4,1,4,46,0.0,
02e02db5c6dc10b8fd67edd8c37c379fd4172808,1,1,1,1,0.0,
02e3e009a3d967e4881eaa1d10befd3488a1ec73,3,2,2,44,0.0,
02e438eb3b3a0e0c1d6a94a14939ac84c1184330,2,2,1,3,0.0,
