payload,unique_days,unique_DOWs,unique_weeks,last_first_seen,label,group
01e99d4b4cd8edfbdae949763bd4893406bfb302,3,3,3,22,0.0,
01f145204fc702d40744922062be6980f9327e92,1,1,1,1,0.0,
01f2e65b69c6f156a3896016aed17c812f67fcc8,4,3,3,13,0.0,
01f4ac3dc096e35ea7be09b895d03383ec11b499,1,1,1,1,0.0,
01f4bf85f64aaf53917eda5a8b5f23d43278b9f8,1,1,1,1,0.0,
01f7d0c37d13fe4e7d2789da369d86c119bca5b1,5,2,4,15,0.0,
01f8a0618a0329f54d940ad1a694fa465a102bc9,10,5,4,16,0.0,
01fbcc702c0f16fc0f9804819cd8b1054648287c,4,2,3,11,0.0,
01fc20b548b00b661da8168e13a393a7749588c3,4,4,1,4,0.0,
0208e044a4dc3c7ea055f9521bd52f6a917b9456,1,1,1,1,0.0,
020a8f1446d6daf34cb1cbc903bd0bff27589a46,2,2,1,3,0.0,
020b5ea3d4cde2daabe4ca712036d83f9fbfed54,2,1,2,11,0.0,
020fc760cfa55ed6f9107fd27d3a2a97e14747d4,4,3,3,13,0.0,
02102502839938fdf3853f9a456f312c3631c175,7,5,3,11,0.0,
02116bb245a5e72f8c78aefcd82fe5c9c71e30fd,1,1,1,1,0.0,
0213fd522cea0eaa1f7b44a8c2797495cd5dad3e,1,1,1,1,0.0,
02144654864460ae76445f531ebc9e35c9657a93,4,3,3,11,0.0,
0217f1181af31b82079ae963eff354e7abad7678,2,2,2,9,0.0,
021dad7a7d92c4ed6e727992f724a433fa4c89f9,9,5,4,18,1.0,INF
0221001b39508f769d0f1f016467ef7ea5018636,2,1,2,11,0.0,
022c9b247eb2e39d2926f271477727665e76ed86,1,1,1,1,0.0,
022d50caeff186e459d670fab694ed3527221f7c,5,3,2,12,0.0,
022facdeeb782de048b2684d60f1556f4936c247,3,2,3,9,0.0,
02316037dda30091df6a0130d1ad734fe3a55dcf,1,1,1,1,0.0,
0236063da0559bb8d22c8af057a3bc745e583cdc,2,2,2,10,0.0,
023841f7a4c2836d7363c7fc39517461cec923f7,2,1,2,4,0.0,
023b274d940a33b4a4c47a65b75948972b8bb64c,3,3,3,12,0.0,
023ca92fe33b79399af60a76e2ce0dc5ba48f65e,1,1,1,1,0.0,
023d0eeaad29f7d38831c69b463aa0faa11c94a9,1,1,1,1,0.0,
024293dfa85f0efe0e8c89a21c5b50fcec8798b0,3,2,3,9,0.0,
0243ce5c2f90de17a956dfce09e20dbb5d129015,1,1,1,1,0.0,
0245d87d89d9fdc79673f44e229211391a6a2063,4,2,4,13,0.0,
024e95d158a7348a89d70a67ef88c45a4c9281cc,3,3,2,6,0.0,
024fa5544d77e8eb47f2d361718aa93ca6405e47,4,3,3,11,0.0,
02525cd28551264698cbcb8acfea3b2d0d04d0c9,4,2,3,11,0.0,
025aa8d5cf60890a1d048030a7308d0db35104c0,1,1,1,1,0.0,
025c39ad65962105e62abe840db5cb762874ed2b,2,1,2,11,0.0,
025dd820968c6da0f080ba1fd6755babbc64ea31,1,1,1,1,0.0,
0260117613b0f64c301df1163af7d556ff8b0f8c,4,2,3,11,0.0,
0260241c099120a114bb8c9710b5d305ca319d29,1,1,1,1,0.0,
02668a318ed8b898543b1c07216122d87dd46157,1,1,1,1,0.0,
02726d1d7ffa59d5c9dd9d8e10c94d67210737f3,8,5,5,20,0.0,
0273d2ac8cda9c1da69314ebae51257d925659f7,3,3,2,10,0.0,
027f5339c10f429f7cfd1624a1a58b2b88687f91,5,3,4,16,1.0,CLASS
0280d102d5fa677da9efef9219eb164386fa881e,9,4,3,14,1.0,ML
0283599047194431d59bb1617592ce3b899478ec,2,2,2,6,0.0,
0283ba27983dd6e40b31a3f7c1e45e40a853dd15,4,3,3,9,0.0,
028496e07fee07c188db18fa3a23f8ae72bc963e,5,3,3,12,0.0,
02861abf65b2f9f3ca274bd3ff1848876f44d5c5,1,1,1,1,0.0,
0289a69a1ef88ed48509a11fc9536ef8ec712940,1,1,1,1,0.0,
028a9b2c6736798bdeefb5ff2153897b9e02e89c,1,1,1,1,0.0,
028b4f3d571b702ada26c9dc5c9f20a6dbed7d96,1,1,1,1,0.0,
0291d76501c37bed77453893a4e5877b36033e90,1,1,1,1,0.0,
0296971aa410532973229d1b38a2fcc91a8d85ec,1,1,1,1,0.0,
029ab430f88fcbb339fa2c1791add14ec856feb6,1,1,1,1,0.0,
029b1c8b700d92b5947cf135623ffb550191bdbe,1,1,1,1,0.0,
029b20bbbe2c176cdd048a0bc4946bd7f8670b82,7,3,4,16,1.0,CLASS
029c70b2b512d4bf90042fe0ac9089827f73b8fe,2,2,2,4,0.0,
029ea127594b012408465e6779ad1a172d57d0ea,3,3,3,13,0.0,
02a002c2789fcfca336d3e96e737d35335fa60d6,1,1,1,1,0.0,
02a0a59104a60f87f29ba2aef5bd3d2a4a61fe9f,1,1,1,1,0.0,
02a8b6e58daa9ab5ad4b8f20f39a72312742615d,1,1,1,1,0.0,
